央视频道,#genre#
KBS,https://feiyang.wangdu.site/decrypt.php?url=RGVFRUI3ZXc2Q1FHQWhnaGFBVkw3SUpnSGFiSUZVUmIrc28xRWlua2JmL1c0d3BFWC9GYTNjV0p6Mm9BTjAxL29acVhibnJYNHZ2N21ZM3RFcDZ2V0ExV2tFSjZMOHdxeGVpem1zdzdnR3dFcWRkRGJYQWpWaE4zekZtZktHc1Y1emYwSW5FS2RNOEFKdDdPeFB4cVQ2aG11MG5FMFB5cko0OE5id1U3THRjU0hUSFoxR0thcGVNb1dOazQvQzBQ
KBS,https://feiyang.wangdu.site/decrypt.php?url=RGVFRUI3ZXc2Q1FHQWhnaGFBVkw3SUpnSGFiSUZVUmIrc28xRWlua2JmL1c0d3BFWC9GYTNjV0p6Mm9BTjAxLzNKSG1QOG5qc2UrdzlXV29rRitQd1ovSWQ3bjR1ODRRTC9uR1VFQk1EbU5mRVJtZDFrL0ROL3lLWVl5d08ydGhyWUhWcmVzRzRPOWVWN21pQ1Y0dnNCS2NoSkY5Q2pZZThQaDh1REVLRUJYZCtBMGNLRTZTMmNYNU80clhma2tu
NHK,https://feiyang.wangdu.site/decrypt.php?url=RGVFRUI3ZXc2Q1FHQWhnaGFBVkw3SUpnSGFiSUZVUmIrc28xRWlua2JmL1c0d3BFWC9GYTNjV0p6Mm9BTjAxL0dlTm9KV2RVUkI5Zno5RVdZOHRua3M1eGtmeER6RnBVcE5jcFBaa0VGWGVuMUdLRkpOR1hFYWJDQXpKaE9mbUlpMGVETnRVdmNGMEZBbXpJdUV3Q2ZOcUJ1S1pwUEl1RlVIWmFkYlZVZXovV2JZYVM2WmFtaDFYWWNRd3lzK3Qv
NHK,https://feiyang.wangdu.site/decrypt.php?url=RGVFRUI3ZXc2Q1FHQWhnaGFBVkw3SUpnSGFiSUZVUmIrc28xRWlua2JmL1c0d3BFWC9GYTNjV0p6Mm9BTjAxLzlYSzdIWDFybHgycHFOU3lkWnRXSkZDVFNMOWsvV1VOS0FiWWhCUGcxdDBYNnpzWHo1UmFZQmF0a2U3THd2VWJmNkpyWnNwNUh5OGRxcDF1SDQ4Nmtlei9ydFFTdERsaHVuQlM4UVFYMStXbVNIbld0UFI2cHVBbFUyaDJnOGNT
Shop Channel,https://feiyang.wangdu.site/decrypt.php?url=bW5xNFRMVmdZY2l3aU4xcVNubThPV0Z6dmcrK3JMdU1CYk5wc1Q0RkhxQU5NaHVLQThkRERFd2tlaW1QWWxLamw5TER2VlpMUzhBYU0xcGF0c0QwUHc9PQ%3D%3D
TBS,https://feiyang.wangdu.site/decrypt.php?url=RGVFRUI3ZXc2Q1FHQWhnaGFBVkw3SUpnSGFiSUZVUmIrc28xRWlua2JmL1c0d3BFWC9GYTNjV0p6Mm9BTjAxL1I1UHlXQjdYcEhTWEJSVVNlVWFudzRrQU5id1BwTFpqREhBK1YzWEE5anNLeUFzL0xqdjZySk0vOW5jRWc3UU13OG4yVUVJVTg1T3lmRzZPMit5K1RwMEwvemJ6UHpXTFNFSlpjWm96dE55YTlNNlE2TFlvSHBkaWJZYmFkM1E3
WOWOWシネマ,https://feiyang.wangdu.site/decrypt.php?url=RGVFRUI3ZXc2Q1FHQWhnaGFBVkw3SUpnSGFiSUZVUmIrc28xRWlua2JmL1c0d3BFWC9GYTNjV0p6Mm9BTjAxL1VzdTNudGRSSVlaVXBWTXJPTytDMTN0SXo5M1E4Nlg4YlppSGFhakZJOEg4b1hseVQzK05sMkl4TVErZFZsa3I3ajdVWUFqVkwxN0ZLdzdEcytNRUswWDdMNWZQYWtSNlovUEN4WE9WWU1yTFdRZ0lvSGMxVnM3dlBQS2hHb0k5
WOWOWプ,https://feiyang.wangdu.site/decrypt.php?url=RGVFRUI3ZXc2Q1FHQWhnaGFBVkw3SUpnSGFiSUZVUmIrc28xRWlua2JmL1c0d3BFWC9GYTNjV0p6Mm9BTjAxL3lUSGc5UUhVQy9wek5GQ0hJZ0JzQWpvZWtheGJIb2crQlY3THR5L3JDWmoydllWY2daZCtET2FEY291YkxLNUQ2K29VRTJTLzJFaTltdGR6VmtIL0F3SnBVU2VYMlVJV1ptTE1IRVhzbnRSRjZkYlFTM1htd2lnSVJ3cUpOeExn
WOWOWライブ,https://feiyang.wangdu.site/decrypt.php?url=RGVFRUI3ZXc2Q1FHQWhnaGFBVkw3SUpnSGFiSUZVUmIrc28xRWlua2JmL1c0d3BFWC9GYTNjV0p6Mm9BTjAxL0RCN1B2TXZLcEJqQnZWZ0YzVGdFSVdESlRvQ1g0YmpWMWpDT2tOU3pkaWI2NU5ocFkwUjRnek9tUlNFak9lNEVDTStxMktHZGlRdW1ldGlwdnlYK0RFclRhME1yUzdRZURYYUtuZFJma1htY0xpamhUWmNTQXFDaFA1WE5qaVBS

国际,#genre#
环球电视台,https://feiyang.wangdu.site/decrypt.php?url=WGZubXRHczNTc1VxTXR4azE4bjRadHhhRVpPbWdRbkVteGM1YzhObzcvUlpJQUxzVnJRbkRWQjREc2huV3p6Nw%3D%3D
欧洲新闻,https://feiyang.wangdu.site/decrypt.php?url=dzgvWGwya0NWM0dNQTU4N2xYL0JIU1RkRUx4Nkd4WjFQOVprMHphdFphaHkwWW0vaDdSN2lYRzFERUVibXRadw%3D%3D
Newsmax2,https://feiyang.wangdu.site/decrypt.php?url=a1Z1NldJUmZmU0k5WnhUOWd1NkowdGtSc1MzN0pVK0Y2WmhoejAzUCtFRUpzWDIySDJvQVpSbzNoR294aU5QMnVLV0ZsTWVYaHg0amRnSVdNMmUxYWc9PQ%3D%3D
半岛新闻,https://feiyang.wangdu.site/decrypt.php?url=elZnN0FHdXBadktGRFBhQmh2UFFPMzRIMVRyL04vdG12VGdPNXpqdzVTREhXUUIzdnEyU3hjT2VNbUcwdEdWWg%3D%3D
亚洲新闻,https://feiyang.wangdu.site/decrypt.php?url=NFFWWXVQU3FoZ3JPamdwTzM5cjIwODZqY0NLbUd6NkQ0b1BVYzU4MXhvMUpzbGZJaEhsanFOZENycFZvYWxLeG5ieDl6ZXRxbTdLU2RiL1VFaE9MZzArRDhVcy8wS1FMLzdlNmdkRjRWNE9qbmpRS3FvNmtJRWRiQUFJYUwweGM%3D
CBN新闻,https://feiyang.wangdu.site/decrypt.php?url=bzBTOTc3eFBGZzN4bklSZU4vdXhDMzduVWp3NFJuWGowakVXWW1Obk40WmxwK3YzRlJNVVc4K0Y2aFN4dmpnazRHdWxlTVFmeEdGV2M0OU5EQW95SkZwVnpiZ1VEZTU2S1phVVJnWnNpNXhLUjcza2ZMSFVtQUh2Y1p5RWlLN1JzMkt2VHc3WTJLVkR1SEpEYUhFN0JBPT0%3D
GB新闻,https://feiyang.wangdu.site/decrypt.php?url=U2hneWZ3dVRVSUd6b2F0MkQ0QnpyaHRLbytiWlBRVkIvaGxHOFRvUm04QjJ2WFRJN1pFYlhLcUdXNmdhTHp0eEgrcE9kMm12azJTM0k1cU95QW5xak1aTWkwWlVEVnJ2NjJiQkNKR25ra0tQdzZSc1ZPN1JsTnJidmhEWm5jcmo%3D
RT新闻,https://feiyang.wangdu.site/decrypt.php?url=anJQRVFWdGZyTGhDbUlGOW9WRTFSdWtIN3FwODlJZWhEeFhHQ2VFTGpFdmFCSExnU3hIMEFwdzB3L3pTNk9DSXdJdE5waCtpUmxOV3g1QTZEQ2tEZkE9PQ%3D%3D
RT纪录,https://feiyang.wangdu.site/decrypt.php?url=YklIVFZSVGg0K3lMbXp2b0l6c01QZ0pUdUFMVDQvSForeUU2QkJpN2RYZGxOdXVnNjRzL1NGdTRFa1BzYno1VHd6QU9qRmRjNjMzMWJXOHY2UnhtRFE9PQ%3D%3D
台湾Plus,https://feiyang.wangdu.site/decrypt.php?url=bzBTOTc3eFBGZzN4bklSZU4vdXhDMzduVWp3NFJuWGowakVXWW1Obk40YTNSd29hTFJMYi9ndFRsODBuYmFDM2hjQzVGYmtnQmNDVjJYbjlZRzhwMnZYMzUzUzdzeDJ4enpKSlRPS1R1NGNpd09QMUdTRmh1YldSVitjSDJjbFJSVTZldjRPbCtUb0RlVmV1QU9rS2dBPT0%3D
「国家地理野生频道」Wild,https://feiyang.wangdu.site/decrypt.php?url=b1dWN0x2T2FNYmptbWJFNVIwNWNNTUs3MmNCN1p2Z2dNRzZkVkcrYlZrL29UVGw0OS9YK2tONkJSZWdKRTE0NWxjVW0vdVFKSGY1bnVMd0xSSmliUEE9PQ%3D%3D
韩国-KCTV,https://feiyang.wangdu.site/decrypt.php?url=VDhoM3UzNEljaWlPeis3M3FrdUp1V1czSEtRdkdibTVqVUZpbUhXVlJBb3g1bVBGZDNMY1BTSGQySTFoY2F2ejl6bXJxTVR4cVZibUppNnBUaEsySlE9PQ%3D%3D
韩国-EBS1,https://feiyang.wangdu.site/decrypt.php?url=S3hBbjNyU2xqNzVsTjFaWGpPSGJNUVpGZFA5MWtqcXBYMmZFK1A0ajhLV3REQlFpVEcwakU3YkJMRmxCcDlIUmIyeDlwZnBDUVlRYk5WNHoyU3hVdm01US91YWxNNlhDczVnNWViNkkwVlU9
韩国-EBS2,https://feiyang.wangdu.site/decrypt.php?url=S3hBbjNyU2xqNzVsTjFaWGpPSGJNY0l3MkI3dmw3RGtQbUliVHdXR25OSmxMZGFybllRTEF1WFFnUlFRSUZia0JRdDRnbTNKekRaa0p0N0MzNzRLSE56U2dQWXFwdGdSamhwYlQrc3ZyaDg9
韩国-EBSe,https://feiyang.wangdu.site/decrypt.php?url=S3hBbjNyU2xqNzVsTjFaWGpPSGJNUkNHcUdWRkdsZ2JrOHNPTU5ya0VUQTVjNmxEVUoxbVZHbHl4Y0p3NmtWQUtRNTQzSEtsUFZQSWZnZGkxdDNkY2JkZWpmTTlzOFRhbXowU2pkQWdNY0E9
韩国-SBS,https://feiyang.wangdu.site/decrypt.php?url=SjhmRzhwRmhXbTZvbENvdi8rNjlkcVluaXY5TzFPUHEwT21TQ1JrY2JhMCtOa3g1cDluUk5pN2YxMXR2RG9Pdw%3D%3D
韩国-BBS佛教,https://feiyang.wangdu.site/decrypt.php?url=OU1hNlpwOHVldzB2VHZTT0pqY25QRFdJT3JpQXhzS09ybWxhSk9sKzg1R290WmZwQUF4M1VSQ0dTSkJ0V01ibFNXM2hwU3oyeEtKUVhodXZGdThzMjdoREVFbk9aeFNCQmtXQUZlYXdCb0U9
法国时尚,https://feiyang.wangdu.site/decrypt.php?url=YnVsUlAxc0RvTXJnb0p5NjZSTVJwTFh0YktvdzVDdzBOWE10eFYyd3IvSkFSYUJsZEI1NTZOSWVtUEVhaWk5cmYrcGhFU1lRVXF3cTNxMk52RFg1R1E9PQ%3D%3D
QVC,https://feiyang.wangdu.site/decrypt.php?url=eWN1YldQVTNCekVaU0Y5cFBWN2Q1SVNGZUYrRzJrTEl4MWMvR1l2TGVtelZGRTdnNi8xcVM3WjduZm13ZjFaaw%3D%3D
泰国ASTV,https://feiyang.wangdu.site/decrypt.php?url=cFVPREZ0T0I0VlFaU3VSRzZla2k4WmJ5SGx4NWd0c1FsMXJvRWlFdmFMWEU5NThrazhqc2VUUGkzVkovT3RUUg%3D%3D
FASHIONTVHD,https://feiyang.wangdu.site/decrypt.php?url=YnVsUlAxc0RvTXJnb0p5NjZSTVJwTFh0YktvdzVDdzBOWE10eFYyd3IvSkFSYUJsZEI1NTZOSWVtUEVhaWk5cnFrN2Zpek9kN0xOWCtDNnpuSC93aVBLUklVRXF4UlJ3WTIyL2QzWFJLV0U9
BBCLIFESTYLE(HD),https://feiyang.wangdu.site/decrypt.php?url=YUlud2VKSk44MDcyLzA4QU5YUDlTMnNiSVRqcG5wcE80ejRlNDFGK1dRWHp6ZmY4YkN5dk5xLy8remYxSkJZRzZMWTBQU1hQUDN2UWs0UTR5SUdra3ZkWHVDdGNRNllBd3poTEtLRTBNa3ZKL2t2eStCQ2w2aHlJb3UvV2Jzcis1eno2Q2hPU0lzc3F1VlJ3VEpjcFl3PT0%3D
BBCNEWS,https://feiyang.wangdu.site/decrypt.php?url=YUlud2VKSk44MDcyLzA4QU5YUDlTMnNiSVRqcG5wcE80ejRlNDFGK1dRWHp6ZmY4YkN5dk5xLy8remYxSkJZR1BTbk0waEhBNVgzSTQ4Sm9TYkdXMExxa2ZPZnpuYnNlTkZnL1dod1dNMnM9
CNN,https://feiyang.wangdu.site/decrypt.php?url=aUxTWWloaVdMdThNcm1zSnVucUVBVVBHVmhPUTQreWJHOUovTEZaY2VQblRZNjVHZE9lbS9uT01rME1JdDA2SlFLU2I3MWFXWUYwVVR3bTlJdHRoSVVWZ2NFVG5RZkVoS2NZMzNXQjlwR2hLZHFtMUpiellrVjBLR25ja1k4RmlFZ0wyazhGOTZ0VDNBdzdxM0lyaGFwK3R1OHhScFpxaTBBZ1cvVFlIS3FvPQ%3D%3D
DISCOVERY,https://feiyang.wangdu.site/decrypt.php?url=aUxTWWloaVdMdThNcm1zSnVucUVBV2UxbkNDR2Z3dWJIY3ZiUzZxaUYrTE41YmxSb3FzYjJaOFNZalliRjBEaUluU1luTW9XL3NuWlJkZkxGdGNrdVJ1bk04MVNXZ25QL0JpdVlLc2M2NWFRV2dqZktFb0piZGJHNUNVYUR4cnZvNzJVNFdnQW40MXZ5UlpheHpVYWJUdlBWTUxaNnZjR2hEMnZZN2xTM0kwWWxIWnZQcVo2ZEc1REF6c3g0eVZ2
BBCLIFESTYLE(HD),https://feiyang.wangdu.site/decrypt.php?url=aUxTWWloaVdMdThNcm1zSnVucUVBWWZCYlR3d2NpZGVxYXNtV2RuU2drS3o4Yk8vZkp1Y3dQMTZreHR4aWt3cUFKTFJzNnpZV1ZhMlQ0L2ZWNDVBQllLSEZpYnU5NnNtNDZXUFpPVkN2VnVaRFZ4RHJqQit1RlUxQXpaNFUrQnJWVVNSdU1qSHh0RnVnbTZmVkRLYnRkMXVtR0UvdDFFbEN3SE1NUFRuczVvPQ%3D%3D
ABCNEWS,https://feiyang.wangdu.site/decrypt.php?url=aUxTWWloaVdMdThNcm1zSnVucUVBYUlHN05mdDJkL01aM0R6RnF4UTFERWJpVzJCN1Z5NnhDYXkrem82aEdzSUNBWVRNZXp0R3R4WkI0UDZrV2pCU0h6OHFiTm1YYjJURzZmRmtWMWNqVU1WeCsrejFORTN5aWRwTDhUdGtSb3dJL0VSbWUzRjhZMFZVU0E2QjJqUTREQVdheXlPZkxWRy9UNUxHL0Q5angwPQ%3D%3D
DISCOVERY,https://feiyang.wangdu.site/decrypt.php?url=amZnQk82VEdVVStKNndlODQyYTBPa3c2VnB4My8zaHdXVHlmKzZOVlB4cDg0YUJtTmszb3lNL3NKVC9KUjNoK0Z0MDB2QUQvZEpLRkppTG1pYlBuUTZiRkhYUnNlZDB0Wi9MdDBidFNSeWZQMjVTK1doekwyakcraUxqejh6dTBxWFlTVzZNeHovNytjMGVtTEE3b1Y2ZklVU3BEWHBJSFFnc0gzUmU4RWlnPQ%3D%3D
DISCOVERY,https://feiyang.wangdu.site/decrypt.php?url=amZnQk82VEdVVStKNndlODQyYTBPa3c2VnB4My8zaHdXVHlmKzZOVlB4cDg0YUJtTmszb3lNL3NKVC9KUjNoK1FocWdrcWRQR3ZuSWZXRDU4RXhMM3V0enBZbkxUemc0VGpZRkpUNG5CclhnZTBkcnNXNStuR1NqVnpSYVBld3E0SGhnVjNVUER4Um01dDQrNjQ2T0g1VnIvc29GWnUwU2RZV1Z4aFZvYnQ0PQ%3D%3D
BBCLIFESTYLE(HD),https://feiyang.wangdu.site/decrypt.php?url=amZnQk82VEdVVStKNndlODQyYTBPc3NEUHJHVUR1S1V0Q1hNb1dPdGhZeGdYZHNmRThWakJVWkNOV0RJNk1pa1VNTkxacVMzMTFQY3lQRWdJNktKR2hLZTNtOXcxTnBId0NsaFJHMkQ0NEp1b3lvYXFVRVNYaWpOd0ZzN2VjbjV3L2paNGIrTlA2RFZiUHZmd1J3bXVDUGUrVUxxN0QvOHNqSEVNWFV0aFcwPQ%3D%3D
CNN,https://feiyang.wangdu.site/decrypt.php?url=TFVvTytwRnRwNjQwb1RZbWxQT3FpVDZjRDZJWHZJa1NjUWRDY0d3TkFpYUZnMHJSbnNoRXVWWGpBRkM5ZjM1Rk8vSUpEL3BmMkxaK3owdURDczYrQjNrVXE2U3NiajdsVEpKSnNqbGlzWnRrcytGVVV3UWh6RVk1QmZZOGdQMEM%3D
CNN,https://feiyang.wangdu.site/decrypt.php?url=Tm9DSElnaGtHSTVFblcwV3ZUcDAwc0JtaUV3Ui9PUWh4OFMvRGkwa29lYzBMVWxaOTN5cThGcXNxc1huQzR4cXFpL3BPUHRqbndSQlNzRlVzZWM1RFk1SzcrN0svWlkrWDVPTHQxaE5aNVI3MndiUlpaVDhVSFErRVV6ZTg0S3lHcmUvQ01tLzc5UzBlRU1JN1pNdHVBPT0%3D
FOXNEWSCHANNEL,https://feiyang.wangdu.site/decrypt.php?url=TlppWlhXL0RQeTJZWERFcDBvRlE5Z3hPcmUwMDgxeVJrWXo5S04rak1wa2hpOHA2UEZqekZuS2oxenc3emZmckNrVmRUMXVSanZyQTF6endhbWVGL2c9PQ%3D%3D
FOXNEWSCHANNEL,https://feiyang.wangdu.site/decrypt.php?url=dzgvWGwya0NWM0dNQTU4N2xYL0JIWlJlQllIN3BLeEdxNFBDbkRiZXdHd0RtYkFyVUVoV1FxQ01WQXo1a21mYw%3D%3D
HBOHITS,https://feiyang.wangdu.site/decrypt.php?url=amZnQk82VEdVVStKNndlODQyYTBPcWtCU29YYXptZlk1bGRldnRCMFljZTFiNVdXYXNVQzZDNzRuK2hZSXBBS1dqUnNyRWNTTmpTRk1RSzBLUkZtM2hGRUZHaDJEMndBZTFERnJVMFR1NFl0VlBOZEd1QmlEdWN1bXlpTVN5YUhRSlpHSW94ditROHRnZW5nT0dzTHQ3Mld0bFlkQmlBNHd2bnNNUitHVFEwPQ%3D%3D
HBOHD,https://feiyang.wangdu.site/decrypt.php?url=amZnQk82VEdVVStKNndlODQyYTBPblVncnVvOEhiR0RyMjVwbmJBaXVXNkR3WWZVSFgrK20ydUc3cW9YZzVKaEl0UVZKcEtKb3VsOWZBM2FqeVFncWlXZFNadlU5Z2xJUVlxMFR6NUlxL1paczFXTTNmYkwzcXV0WVdOQnEyRWhFa1pWN1pDZDBNRWFkNEZsUEZTdzJRPT0%3D
HBOFAMILY,https://feiyang.wangdu.site/decrypt.php?url=VzlUN3pxTGt6SlhGU25CdCtzMk1pdXQ5QnBoWm1KVjU5K3AyNjhyK2pSa0tMVHBDOG5odTVDN0xoZGNnMGFsSg%3D%3D
HBO,https://feiyang.wangdu.site/decrypt.php?url=N3NvSDN0VTkyZldycVlHemFueE40ak00Z25xWVlreVBYZi9FQnQ0L3FxbkNIUVo3Njl2WlA5bWNTTUpZV1lyNCtvcDVjTnkxMVdPa1BNK2diTGQwbVE9PQ%3D%3D
NBATV,https://feiyang.wangdu.site/decrypt.php?url=VzlUN3pxTGt6SlhGU25CdCtzMk1pdkhHY01zUnFtSG1lWDQwWnYvdm1kTnFKaG5TSGFyQkhVOEpnUkJLd1VmUQ%3D%3D
LIFETIME,https://feiyang.wangdu.site/decrypt.php?url=VzlUN3pxTGt6SlhGU25CdCtzMk1pdDVJalBQSnNGVm91dmFGdEU5d0Ztcm9LejF4M0hjcDdsMVZ3THc3V0ZOMw%3D%3D
FOX Live Now,https://feiyang.wangdu.site/decrypt.php?url=N2lJOFI0QjNxbWUvcXNmQWRQTHlrY1YvY1Fka0RYNmJhU21LdjVsU1QyQkswbmpSbCt1ZkhjSEdMdlNTcjZ0OG1MMW9uME5oL0xHR0dyVUQ3QVJIbGc9PQ%3D%3D
Live Now FOX美国福克斯新闻,https://feiyang.wangdu.site/decrypt.php?url=N2lJOFI0QjNxbWUvcXNmQWRQTHlrY1YvY1Fka0RYNmJhU21LdjVsU1QyQkswbmpSbCt1ZkhjSEdMdlNTcjZ0OG1MMW9uME5oL0xHR0dyVUQ3QVJIbGc9PQ%3D%3D
亚洲新闻台,https://feiyang.wangdu.site/decrypt.php?url=NFFWWXVQU3FoZ3JPamdwTzM5cjIwODZqY0NLbUd6NkQ0b1BVYzU4MXhvMUpzbGZJaEhsanFOZENycFZvYWxLeG5ieDl6ZXRxbTdLU2RiL1VFaE9MZzArRDhVcy8wS1FMLzdlNmdkRjRWNE9qbmpRS3FvNmtJRWRiQUFJYUwweGM%3D
CNN,https://feiyang.wangdu.site/decrypt.php?url=TFVvTytwRnRwNjQwb1RZbWxQT3FpVDZjRDZJWHZJa1NjUWRDY0d3TkFpYUZnMHJSbnNoRXVWWGpBRkM5ZjM1Rk8vSUpEL3BmMkxaK3owdURDczYrQnpORTJvR2JobEsyTWY5RlNCaDJEcmtqQ1lxbHJRVllpMGh2NFpUVHQ0TXo%3D
TVN,https://feiyang.wangdu.site/decrypt.php?url=eEs1YnpHOFVSY1J5N1d2YmNtcWszcWZqS2crWEpqUGh2QmxSMmJHZEpYb3VQYUtuaTZBWUxWalpQZjl4SlB0SkZQeXlmRFdQazVyTndjRjZxMVFXMFE9PQ%3D%3D
Newsmax,https://feiyang.wangdu.site/decrypt.php?url=a1Z1NldJUmZmU0k5WnhUOWd1NkowdGtSc1MzN0pVK0Y2WmhoejAzUCtFRUpzWDIySDJvQVpSbzNoR294aU5QMnVLV0ZsTWVYaHg0amRnSVdNMmUxYWc9PQ%3D%3D
NHKWORLD–JAPAN(HD),https://feiyang.wangdu.site/decrypt.php?url=cndhV0tyOHd6cHNIM0RHRTNrZWFnaGsrQzVUdENoZlBtbWY0SnpTajlqVko5d1N5V3hXRmtDWk8rZEJ2eW1QSDJDN2ZHV3RPMTltVXIwamRhbnpZNGtTMHhaSFM5dnphRUJ6K1FFY3M5Z1E9
ARIRANG阿里郎频道,https://feiyang.wangdu.site/decrypt.php?url=MjFsQzVuQ2lDTUlaZGRGekgvcEdpd3BSVEkvVkl3S0hicFZPR0JKS2FGcnRab0ZzY2ZnR3o5citjbUljeW8rRGJKL0hiV00xUVA5MkpFTFE1eVJmNWQ5U3cyN1VMcGd0THpNcVZDU1FmWlVMaVhJK2Fna1VnRUt1dkJ4azdQTElBQTBxVSt1eTNuK0x5dm1SNlYxRCt3PT0%3D
BLOOMBERG,https://feiyang.wangdu.site/decrypt.php?url=dWRDWHhsZzRPTTV2UmJuc21vSmlxTWRjdTNSK0M3TU9RVWtybmJobFVlU2xzRkx1dGRqbFhNS3E3RUhRc1ZpS0xCRUhmSFJpV09aSHZYR0xHMHBhS0RwNXZCRG40aXhrTjE2bWdiRUc1ZjhCTkFlL1Q1cUdNTFpDc0ZzeVB2WmQ%3D
CBN News,https://feiyang.wangdu.site/decrypt.php?url=bzBTOTc3eFBGZzN4bklSZU4vdXhDMzduVWp3NFJuWGowakVXWW1Obk40WmxwK3YzRlJNVVc4K0Y2aFN4dmpnazRHdWxlTVFmeEdGV2M0OU5EQW95SkZwVnpiZ1VEZTU2S1phVVJnWnNpNXhLUjcza2ZMSFVtQUh2Y1p5RWlLN1JzMkt2VHc3WTJLVkR1SEpEYUhFN0JBPT0%3D
TBS,https://feiyang.wangdu.site/decrypt.php?url=V2ZwR3NhSGJjcGZEMzFyTjFYY0NsNDFQOXc5Rm03RlJ1eHR5dUFnK2JBeVhwREVqNHZtMkEzUkQ3RENwQUNWMg%3D%3D
AMC最爱电影,https://feiyang.wangdu.site/decrypt.php?url=azNEQ0REOWhON2VrQU5aT0FYK3F3MkVZeW9MUEpNNkkyRFBzUzIyRGtqRmJvcWQ1NzNQOXZ3OHNCY0Jmd0xXbA%3D%3D
AMC最爱电影,https://feiyang.wangdu.site/decrypt.php?url=WmUydjVvNytXZUdJcXI3eWFtTzRZazIvNjZCVk1rVXh0MjhPZjZ1WHEremQ2ZlhXWWgzOUEwSDhRWlhncG4xMg%3D%3D
Disney Channel,https://feiyang.wangdu.site/decrypt.php?url=U1Rhd1VMaGlNS1BCNmRCRkp4L1NzMUFNQW9tUXErZDBzcjB3UHpUM3JsQVZYaWR0a3lQWGRaV3N6ZFg4eWcrUg%3D%3D
菲律宾电视台,https://feiyang.wangdu.site/decrypt.php?url=M2Z2ZkI0bUlvbEppeWtON01tdGFhL09wM21zejNNWUhyYkduOVc0WGg1UWwxN3JBL1JBamxWcXpEczlhbFA3d1RYRXdKOXRVNVdYb0lYY3M2KzJoblE9PQ%3D%3D
NICKJR.,https://feiyang.wangdu.site/decrypt.php?url=VzlUN3pxTGt6SlhGU25CdCtzMk1pbnpBUFlCMXFuYkdlUUNpRXM5Rkc3bW5JaFRSQm9pOWRjank5MEdJRUNBVg%3D%3D
PBS Kids,https://feiyang.wangdu.site/decrypt.php?url=cGpwbThqd0M3Wi9oOTBJRFhaN0l0TmxZaDUwMitQM3lvVDRQd25EOEpsSER6SThmM2RqSWtjakxFRUY1bm9VczdHNDBaZkM0NU1UOEk0SDZCV3BTZDRyc3BRVnBqdjRyMHFtT3BnWklyYzQ9

美国,#genre#
ABC News Live,https://feiyang.wangdu.site/decrypt.php?url=VTVQck9kcndmTTlPZHNRS2lVNkhVMUlIQmtXTmxMdzNuSXNxQTVkc2xaVUxmWHRUdmNNbE5mTG1LaE9LRS9ZNFdZTnhCVXBRcnlQOEtrR1FkQ0hLaEE9PQ%3D%3D
GB News,https://feiyang.wangdu.site/decrypt.php?url=U2hneWZ3dVRVSUd6b2F0MkQ0QnpyaHRLbytiWlBRVkIvaGxHOFRvUm04QjJ2WFRJN1pFYlhLcUdXNmdhTHp0eEgrcE9kMm12azJTM0k1cU95QW5xak1aTWkwWlVEVnJ2NjJiQkNKR25ra0tQdzZSc1ZPN1JsTnJidmhEWm5jcmo%3D
Al Jazerra,https://feiyang.wangdu.site/decrypt.php?url=M2Z2ZkI0bUlvbEppeWtON01tdGFhOVBTTkJMYUZydGhvaFBFcGtRbFRZeUltdUpEL2RKRUV1Um43cUxhTlNuVQ%3D%3D
CBN News,https://feiyang.wangdu.site/decrypt.php?url=bzBTOTc3eFBGZzN4bklSZU4vdXhDMzduVWp3NFJuWGowakVXWW1Obk40WmxwK3YzRlJNVVc4K0Y2aFN4dmpnazRHdWxlTVFmeEdGV2M0OU5EQW95SkZwVnpiZ1VEZTU2S1phVVJnWnNpNXhLUjcza2ZMSFVtQUh2Y1p5RWlLN1JzMkt2VHc3WTJLVkR1SEpEYUhFN0JBPT0%3D
WION,https://feiyang.wangdu.site/decrypt.php?url=aDJLd0ZnL3l3N1RhZG1VMkhSWEJLNGVSOFJPVVpDS3ZWR0JwaS82OXlpeVYrdWtJWENQbmlvV0gwbGdpcmo1am55VnJ4TW9aK2JVMjUrS0NNSmZ2SGc9PQ%3D%3D
RT News,https://feiyang.wangdu.site/decrypt.php?url=anJQRVFWdGZyTGhDbUlGOW9WRTFSdWtIN3FwODlJZWhEeFhHQ2VFTGpFdmFCSExnU3hIMEFwdzB3L3pTNk9DSXdJdE5waCtpUmxOV3g1QTZEQ2tEZkE9PQ%3D%3D
Comedy Dynamics,https://feiyang.wangdu.site/decrypt.php?url=Sy9qdWp0Yk9lcTZUSVFxYjQzRGRkdzNUU2dOOVMyZFVPOVRSNkdEUWU1STkrNFFNTTl5MGFPekQ3OWYyTG9sanJ4SnZEakpQY2RGeklMOWUySTFjVzhvdHErUVJIdjVFWFpFbWtmWEQxMmFhQ0lTZGNoVEJReFFKZ3RDaGh4blE%3D
One American News,https://feiyang.wangdu.site/decrypt.php?url=a3dPaFh2TjlPcUMrb0JQdmpjQnluSGJ3bXBBQVZySkwzWm1ad3hOUXI0Z01aZm9IcHJBYTQ4bklPcEFZaTFWOW52MTBoZ3YyR2wxaVpITHNQV1N5cXc9PQ%3D%3D
